delay,freq,condition,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,fixation.started,fixation.stopped,polygon_2.started,polygon_2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,sound_1.started,sound_1.stopped,text.started,text.stopped,textbox.text,textbox.started,textbox.stopped,button.started,button.stopped,button.numClicks,button.timesOn,button.timesOff,participant,session,date,expName,psychopyVersion,frameRate,
0.1,1000,exp,2,4,28,6,233.5858612996526,234.5889662997797,234.56825089966878,None,space,0.30171880032867193,234.56825089966878,None,234.97201258963906,None,235.48461289983243,None,170,235.48461289983243,None,235.48461289983243,None,29,"[4.926587000023574, 3.6587441000156105, 6.830130400136113, 4.260428300127387, 3.1372040999121964, 10.600117300171405, 4.031299399677664, 4.760667099617422, 3.8669320000335574, 2.968038400169462, 3.111312299966812, 4.7192362998612225, 3.518540999852121, 2.744858399964869, 3.4388148998841643, 2.815760999917984, 7.273828099947423, 6.954484899993986, 9.343359000049531, 2.231115700211376, 3.3966342001222074, 7.054486299864948, 4.5959429000504315, 2.2275356999598444, 3.258609800133854, 3.12636849982664, 2.165680699981749, 4.341372599825263, 7.226951199583709]","[4.926606100052595, 3.6587633001618087, 6.830147400032729, 4.260447300039232, 3.137223199941218, 10.600136400200427, 4.031315499916673, 4.760686099994928, 3.8669516001828015, 2.9680703999474645, 3.111328999977559, 4.719254700001329, 3.518559199757874, 2.7448761998675764, 3.438829299993813, 2.815779499709606, 7.273848699871451, 6.954502999782562, 9.343377199955285, 2.2311344002373517, 3.396652899682522, 7.054505399893969, 4.595962500199676, 2.2275543003343046, 3.25862850015983, 3.126389999873936, 2.1656973003409803, 4.341391099616885, 7.2269697999581695]",681866,001,2023-11-09_22h14.33.699,tutorial7,2022.1.4,60.414017276154865,
0.4,400,unexp,2,5,29,1,242.69402539962903,243.69571499992162,243.67946569994092,None,space,0.33836140064522624,243.67946569994092,None,244.42978998967448,None,244.94221619982272,None,200,244.94221619982272,None,244.94221619982272,None,30,"[4.926587000023574, 3.6587441000156105, 6.830130400136113, 4.260428300127387, 3.1372040999121964, 10.600117300171405, 4.031299399677664, 4.760667099617422, 3.8669320000335574, 2.968038400169462, 3.111312299966812, 4.7192362998612225, 3.518540999852121, 2.744858399964869, 3.4388148998841643, 2.815760999917984, 7.273828099947423, 6.954484899993986, 9.343359000049531, 2.231115700211376, 3.3966342001222074, 7.054486299864948, 4.5959429000504315, 2.2275356999598444, 3.258609800133854, 3.12636849982664, 2.165680699981749, 4.341372599825263, 7.226951199583709, 7.065196800045669]","[4.926606100052595, 3.6587633001618087, 6.830147400032729, 4.260447300039232, 3.137223199941218, 10.600136400200427, 4.031315499916673, 4.760686099994928, 3.8669516001828015, 2.9680703999474645, 3.111328999977559, 4.719254700001329, 3.518559199757874, 2.7448761998675764, 3.438829299993813, 2.815779499709606, 7.273848699871451, 6.954502999782562, 9.343377199955285, 2.2311344002373517, 3.396652899682522, 7.054505399893969, 4.595962500199676, 2.2275543003343046, 3.25862850015983, 3.126389999873936, 2.1656973003409803, 4.341391099616885, 7.2269697999581695, 7.065216499846429]",681866,001,2023-11-09_22h14.33.699,tutorial7,2022.1.4,60.414017276154865,
0.4,1000,exp,2,6,30,4,252.00212979968637,253.0058194999583,252.98447109991685,None,space,1.171323200687766,252.98447109991685,None,254.58649228974247,None,255.09923549974337,None,250,255.09923549974337,None,255.09923549974337,None,31,"[4.926587000023574, 3.6587441000156105, 6.830130400136113, 4.260428300127387, 3.1372040999121964, 10.600117300171405, 4.031299399677664, 4.760667099617422, 3.8669320000335574, 2.968038400169462, 3.111312299966812, 4.7192362998612225, 3.518540999852121, 2.744858399964869, 3.4388148998841643, 2.815760999917984, 7.273828099947423, 6.954484899993986, 9.343359000049531, 2.231115700211376, 3.3966342001222074, 7.054486299864948, 4.5959429000504315, 2.2275356999598444, 3.258609800133854, 3.12636849982664, 2.165680699981749, 4.341372599825263, 7.226951199583709, 7.065196800045669, 4.044645399786532]","[4.926606100052595, 3.6587633001618087, 6.830147400032729, 4.260447300039232, 3.137223199941218, 10.600136400200427, 4.031315499916673, 4.760686099994928, 3.8669516001828015, 2.9680703999474645, 3.111328999977559, 4.719254700001329, 3.518559199757874, 2.7448761998675764, 3.438829299993813, 2.815779499709606, 7.273848699871451, 6.954502999782562, 9.343377199955285, 2.2311344002373517, 3.396652899682522, 7.054505399893969, 4.595962500199676, 2.2275543003343046, 3.25862850015983, 3.126389999873936, 2.1656973003409803, 4.341391099616885, 7.2269697999581695, 7.065216499846429, 4.044663899578154]",681866,001,2023-11-09_22h14.33.699,tutorial7,2022.1.4,60.414017276154865,
0.4,1000,exp,2,7,31,10,259.14522009994835,260.14773730002344,260.1278196997009,None,space,0.3298288006335497,260.1278196997009,None,260.8642720896285,None,261.37686809990555,None,250,261.37686809990555,None,261.37686809990555,None,32,"[4.926587000023574, 3.6587441000156105, 6.830130400136113, 4.260428300127387, 3.1372040999121964, 10.600117300171405, 4.031299399677664, 4.760667099617422, 3.8669320000335574, 2.968038400169462, 3.111312299966812, 4.7192362998612225, 3.518540999852121, 2.744858399964869, 3.4388148998841643, 2.815760999917984, 7.273828099947423, 6.954484899993986, 9.343359000049531, 2.231115700211376, 3.3966342001222074, 7.054486299864948, 4.5959429000504315, 2.2275356999598444, 3.258609800133854, 3.12636849982664, 2.165680699981749, 4.341372599825263, 7.226951199583709, 7.065196800045669, 4.044645399786532, 3.088398799765855]","[4.926606100052595, 3.6587633001618087, 6.830147400032729, 4.260447300039232, 3.137223199941218, 10.600136400200427, 4.031315499916673, 4.760686099994928, 3.8669516001828015, 2.9680703999474645, 3.111328999977559, 4.719254700001329, 3.518559199757874, 2.7448761998675764, 3.438829299993813, 2.815779499709606, 7.273848699871451, 6.954502999782562, 9.343377199955285, 2.2311344002373517, 3.396652899682522, 7.054505399893969, 4.595962500199676, 2.2275543003343046, 3.25862850015983, 3.126389999873936, 2.1656973003409803, 4.341391099616885, 7.2269697999581695, 7.065216499846429, 4.044663899578154, 3.088417099788785]",681866,001,2023-11-09_22h14.33.699,tutorial7,2022.1.4,60.414017276154865,
0.1,1000,exp,2,8,32,9,264.4573134998791,265.47644869983196,265.4263624995947,None,space,0.6403140001930296,265.4263624995947,None,266.176545189647,None,266.6884588999674,None,190,266.6884588999674,None,266.6884588999674,None,33,"[4.926587000023574, 3.6587441000156105, 6.830130400136113, 4.260428300127387, 3.1372040999121964, 10.600117300171405, 4.031299399677664, 4.760667099617422, 3.8669320000335574, 2.968038400169462, 3.111312299966812, 4.7192362998612225, 3.518540999852121, 2.744858399964869, 3.4388148998841643, 2.815760999917984, 7.273828099947423, 6.954484899993986, 9.343359000049531, 2.231115700211376, 3.3966342001222074, 7.054486299864948, 4.5959429000504315, 2.2275356999598444, 3.258609800133854, 3.12636849982664, 2.165680699981749, 4.341372599825263, 7.226951199583709, 7.065196800045669, 4.044645399786532, 3.088398799765855, 4.7316575003787875]","[4.926606100052595, 3.6587633001618087, 6.830147400032729, 4.260447300039232, 3.137223199941218, 10.600136400200427, 4.031315499916673, 4.760686099994928, 3.8669516001828015, 2.9680703999474645, 3.111328999977559, 4.719254700001329, 3.518559199757874, 2.7448761998675764, 3.438829299993813, 2.815779499709606, 7.273848699871451, 6.954502999782562, 9.343377199955285, 2.2311344002373517, 3.396652899682522, 7.054505399893969, 4.595962500199676, 2.2275543003343046, 3.25862850015983, 3.126389999873936, 2.1656973003409803, 4.341391099616885, 7.2269697999581695, 7.065216499846429, 4.044663899578154, 3.088417099788785, 4.731673600152135]",681866,001,2023-11-09_22h14.33.699,tutorial7,2022.1.4,60.414017276154865,
0.7,1000,exp,2,9,33,5,271.41691749962047,272.4190710997209,272.38567340001464,None,space,0.36783000035211444,272.38567340001464,None,273.48552458961495,None,273.99840569961816,None,200,273.99840569961816,None,273.99840569961816,None,34,"[4.926587000023574, 3.6587441000156105, 6.830130400136113, 4.260428300127387, 3.1372040999121964, 10.600117300171405, 4.031299399677664, 4.760667099617422, 3.8669320000335574, 2.968038400169462, 3.111312299966812, 4.7192362998612225, 3.518540999852121, 2.744858399964869, 3.4388148998841643, 2.815760999917984, 7.273828099947423, 6.954484899993986, 9.343359000049531, 2.231115700211376, 3.3966342001222074, 7.054486299864948, 4.5959429000504315, 2.2275356999598444, 3.258609800133854, 3.12636849982664, 2.165680699981749, 4.341372599825263, 7.226951199583709, 7.065196800045669, 4.044645399786532, 3.088398799765855, 4.7316575003787875, 7.483609399758279]","[4.926606100052595, 3.6587633001618087, 6.830147400032729, 4.260447300039232, 3.137223199941218, 10.600136400200427, 4.031315499916673, 4.760686099994928, 3.8669516001828015, 2.9680703999474645, 3.111328999977559, 4.719254700001329, 3.518559199757874, 2.7448761998675764, 3.438829299993813, 2.815779499709606, 7.273848699871451, 6.954502999782562, 9.343377199955285, 2.2311344002373517, 3.396652899682522, 7.054505399893969, 4.595962500199676, 2.2275543003343046, 3.25862850015983, 3.126389999873936, 2.1656973003409803, 4.341391099616885, 7.2269697999581695, 7.065216499846429, 4.044663899578154, 3.088417099788785, 4.731673600152135, 7.483628099784255]",681866,001,2023-11-09_22h14.33.699,tutorial7,2022.1.4,60.414017276154865,
0.1,1000,exp,2,10,34,3,281.47466109972447,282.4778777998872,282.45736809959635,None,space,0.2966862004250288,282.45736809959635,None,282.86061548995787,None,283.37343829963356,None,100,283.37343829963356,None,283.37343829963356,None,35,"[4.926587000023574, 3.6587441000156105, 6.830130400136113, 4.260428300127387, 3.1372040999121964, 10.600117300171405, 4.031299399677664, 4.760667099617422, 3.8669320000335574, 2.968038400169462, 3.111312299966812, 4.7192362998612225, 3.518540999852121, 2.744858399964869, 3.4388148998841643, 2.815760999917984, 7.273828099947423, 6.954484899993986, 9.343359000049531, 2.231115700211376, 3.3966342001222074, 7.054486299864948, 4.5959429000504315, 2.2275356999598444, 3.258609800133854, 3.12636849982664, 2.165680699981749, 4.341372599825263, 7.226951199583709, 7.065196800045669, 4.044645399786532, 3.088398799765855, 4.7316575003787875, 7.483609399758279, 4.870948300231248]","[4.926606100052595, 3.6587633001618087, 6.830147400032729, 4.260447300039232, 3.137223199941218, 10.600136400200427, 4.031315499916673, 4.760686099994928, 3.8669516001828015, 2.9680703999474645, 3.111328999977559, 4.719254700001329, 3.518559199757874, 2.7448761998675764, 3.438829299993813, 2.815779499709606, 7.273848699871451, 6.954502999782562, 9.343377199955285, 2.2311344002373517, 3.396652899682522, 7.054505399893969, 4.595962500199676, 2.2275543003343046, 3.25862850015983, 3.126389999873936, 2.1656973003409803, 4.341391099616885, 7.2269697999581695, 7.065216499846429, 4.044663899578154, 3.088417099788785, 4.731673600152135, 7.483628099784255, 4.870966000016779]",681866,001,2023-11-09_22h14.33.699,tutorial7,2022.1.4,60.414017276154865,
0.4,1000,exp,2,11,35,7,288.23462529992685,289.25409909989685,289.204080699943,None,space,0.2777792005799711,289.204080699943,None,289.88713928959334,None,290.40012489957735,None,100,290.40012489957735,None,290.40012489957735,None,36,"[4.926587000023574, 3.6587441000156105, 6.830130400136113, 4.260428300127387, 3.1372040999121964, 10.600117300171405, 4.031299399677664, 4.760667099617422, 3.8669320000335574, 2.968038400169462, 3.111312299966812, 4.7192362998612225, 3.518540999852121, 2.744858399964869, 3.4388148998841643, 2.815760999917984, 7.273828099947423, 6.954484899993986, 9.343359000049531, 2.231115700211376, 3.3966342001222074, 7.054486299864948, 4.5959429000504315, 2.2275356999598444, 3.258609800133854, 3.12636849982664, 2.165680699981749, 4.341372599825263, 7.226951199583709, 7.065196800045669, 4.044645399786532, 3.088398799765855, 4.7316575003787875, 7.483609399758279, 4.870948300231248, 2.4726919000968337]","[4.926606100052595, 3.6587633001618087, 6.830147400032729, 4.260447300039232, 3.137223199941218, 10.600136400200427, 4.031315499916673, 4.760686099994928, 3.8669516001828015, 2.9680703999474645, 3.111328999977559, 4.719254700001329, 3.518559199757874, 2.7448761998675764, 3.438829299993813, 2.815779499709606, 7.273848699871451, 6.954502999782562, 9.343377199955285, 2.2311344002373517, 3.396652899682522, 7.054505399893969, 4.595962500199676, 2.2275543003343046, 3.25862850015983, 3.126389999873936, 2.1656973003409803, 4.341391099616885, 7.2269697999581695, 7.065216499846429, 4.044663899578154, 3.088417099788785, 4.731673600152135, 7.483628099784255, 4.870966000016779, 2.4727135002613068]",681866,001,2023-11-09_22h14.33.699,tutorial7,2022.1.4,60.414017276154865,
0.4,1000,exp,3,0,36,7,292.86436169967055,293.88314519962296,293.86310869967565,None,space,0.34592070057988167,293.86310869967565,None,294.6164620900061,None,295.12860880000517,None,180,295.12860880000517,None,295.12860880000517,None,37,"[4.926587000023574, 3.6587441000156105, 6.830130400136113, 4.260428300127387, 3.1372040999121964, 10.600117300171405, 4.031299399677664, 4.760667099617422, 3.8669320000335574, 2.968038400169462, 3.111312299966812, 4.7192362998612225, 3.518540999852121, 2.744858399964869, 3.4388148998841643, 2.815760999917984, 7.273828099947423, 6.954484899993986, 9.343359000049531, 2.231115700211376, 3.3966342001222074, 7.054486299864948, 4.5959429000504315, 2.2275356999598444, 3.258609800133854, 3.12636849982664, 2.165680699981749, 4.341372599825263, 7.226951199583709, 7.065196800045669, 4.044645399786532, 3.088398799765855, 4.7316575003787875, 7.483609399758279, 4.870948300231248, 2.4726919000968337, 5.0957301002927125]","[4.926606100052595, 3.6587633001618087, 6.830147400032729, 4.260447300039232, 3.137223199941218, 10.600136400200427, 4.031315499916673, 4.760686099994928, 3.8669516001828015, 2.9680703999474645, 3.111328999977559, 4.719254700001329, 3.518559199757874, 2.7448761998675764, 3.438829299993813, 2.815779499709606, 7.273848699871451, 6.954502999782562, 9.343377199955285, 2.2311344002373517, 3.396652899682522, 7.054505399893969, 4.595962500199676, 2.2275543003343046, 3.25862850015983, 3.126389999873936, 2.1656973003409803, 4.341391099616885, 7.2269697999581695, 7.065216499846429, 4.044663899578154, 3.088417099788785, 4.731673600152135, 7.483628099784255, 4.870966000016779, 2.4727135002613068, 5.095749200321734]",681866,001,2023-11-09_22h14.33.699,tutorial7,2022.1.4,60.414017276154865,
0.7,1000,exp,3,1,37,8,300.2240340998396,301.2430253997445,301.1931015998125,None,space,0.27776250056922436,301.1931015998125,None,302.17539188959637,None,302.68894419958815,None,250,302.68894419958815,None,302.68894419958815,None,38,"[4.926587000023574, 3.6587441000156105, 6.830130400136113, 4.260428300127387, 3.1372040999121964, 10.600117300171405, 4.031299399677664, 4.760667099617422, 3.8669320000335574, 2.968038400169462, 3.111312299966812, 4.7192362998612225, 3.518540999852121, 2.744858399964869, 3.4388148998841643, 2.815760999917984, 7.273828099947423, 6.954484899993986, 9.343359000049531, 2.231115700211376, 3.3966342001222074, 7.054486299864948, 4.5959429000504315, 2.2275356999598444, 3.258609800133854, 3.12636849982664, 2.165680699981749, 4.341372599825263, 7.226951199583709, 7.065196800045669, 4.044645399786532, 3.088398799765855, 4.7316575003787875, 7.483609399758279, 4.870948300231248, 2.4726919000968337, 5.0957301002927125, 5.536004399880767]","[4.926606100052595, 3.6587633001618087, 6.830147400032729, 4.260447300039232, 3.137223199941218, 10.600136400200427, 4.031315499916673, 4.760686099994928, 3.8669516001828015, 2.9680703999474645, 3.111328999977559, 4.719254700001329, 3.518559199757874, 2.7448761998675764, 3.438829299993813, 2.815779499709606, 7.273848699871451, 6.954502999782562, 9.343377199955285, 2.2311344002373517, 3.396652899682522, 7.054505399893969, 4.595962500199676, 2.2275543003343046, 3.25862850015983, 3.126389999873936, 2.1656973003409803, 4.341391099616885, 7.2269697999581695, 7.065216499846429, 4.044663899578154, 3.088417099788785, 4.731673600152135, 7.483628099784255, 4.870966000016779, 2.4727135002613068, 5.095749200321734, 5.536023899912834]",681866,001,2023-11-09_22h14.33.699,tutorial7,2022.1.4,60.414017276154865,
0.7,1000,exp,3,2,38,5,308.21728360001,309.252126599662,309.19908709963784,None,space,0.4110318007878959,309.19908709963784,None,310.31780428993517,None,310.831077999901,None,250,310.831077999901,None,310.831077999901,None,39,"[4.926587000023574, 3.6587441000156105, 6.830130400136113, 4.260428300127387, 3.1372040999121964, 10.600117300171405, 4.031299399677664, 4.760667099617422, 3.8669320000335574, 2.968038400169462, 3.111312299966812, 4.7192362998612225, 3.518540999852121, 2.744858399964869, 3.4388148998841643, 2.815760999917984, 7.273828099947423, 6.954484899993986, 9.343359000049531, 2.231115700211376, 3.3966342001222074, 7.054486299864948, 4.5959429000504315, 2.2275356999598444, 3.258609800133854, 3.12636849982664, 2.165680699981749, 4.341372599825263, 7.226951199583709, 7.065196800045669, 4.044645399786532, 3.088398799765855, 4.7316575003787875, 7.483609399758279, 4.870948300231248, 2.4726919000968337, 5.0957301002927125, 5.536004399880767, 4.124007500242442]","[4.926606100052595, 3.6587633001618087, 6.830147400032729, 4.260447300039232, 3.137223199941218, 10.600136400200427, 4.031315499916673, 4.760686099994928, 3.8669516001828015, 2.9680703999474645, 3.111328999977559, 4.719254700001329, 3.518559199757874, 2.7448761998675764, 3.438829299993813, 2.815779499709606, 7.273848699871451, 6.954502999782562, 9.343377199955285, 2.2311344002373517, 3.396652899682522, 7.054505399893969, 4.595962500199676, 2.2275543003343046, 3.25862850015983, 3.126389999873936, 2.1656973003409803, 4.341391099616885, 7.2269697999581695, 7.065216499846429, 4.044663899578154, 3.088417099788785, 4.731673600152135, 7.483628099784255, 4.870966000016779, 2.4727135002613068, 5.095749200321734, 5.536023899912834, 4.12402640003711]",681866,001,2023-11-09_22h14.33.699,tutorial7,2022.1.4,60.414017276154865,
0.7,400,unexp,3,3,39,2,314.9433479998261,315.9459708998911,315.9256473998539,None,space,0.8739084005355835,315.9256473998539,None,317.51095788967797,None,318.0245359996334,None,400,318.0245359996334,None,318.0245359996334,None,40,"[4.926587000023574, 3.6587441000156105, 6.830130400136113, 4.260428300127387, 3.1372040999121964, 10.600117300171405, 4.031299399677664, 4.760667099617422, 3.8669320000335574, 2.968038400169462, 3.111312299966812, 4.7192362998612225, 3.518540999852121, 2.744858399964869, 3.4388148998841643, 2.815760999917984, 7.273828099947423, 6.954484899993986, 9.343359000049531, 2.231115700211376, 3.3966342001222074, 7.054486299864948, 4.5959429000504315, 2.2275356999598444, 3.258609800133854, 3.12636849982664, 2.165680699981749, 4.341372599825263, 7.226951199583709, 7.065196800045669, 4.044645399786532, 3.088398799765855, 4.7316575003787875, 7.483609399758279, 4.870948300231248, 2.4726919000968337, 5.0957301002927125, 5.536004399880767, 4.124007500242442, 4.348896199837327]","[4.926606100052595, 3.6587633001618087, 6.830147400032729, 4.260447300039232, 3.137223199941218, 10.600136400200427, 4.031315499916673, 4.760686099994928, 3.8669516001828015, 2.9680703999474645, 3.111328999977559, 4.719254700001329, 3.518559199757874, 2.7448761998675764, 3.438829299993813, 2.815779499709606, 7.273848699871451, 6.954502999782562, 9.343377199955285, 2.2311344002373517, 3.396652899682522, 7.054505399893969, 4.595962500199676, 2.2275543003343046, 3.25862850015983, 3.126389999873936, 2.1656973003409803, 4.341391099616885, 7.2269697999581695, 7.065216499846429, 4.044663899578154, 3.088417099788785, 4.731673600152135, 7.483628099784255, 4.870966000016779, 2.4727135002613068, 5.095749200321734, 5.536023899912834, 4.12402640003711, 4.3489147000946105]",681866,001,2023-11-09_22h14.33.699,tutorial7,2022.1.4,60.414017276154865,
0.7,1000,exp,3,4,40,11,322.36973929964006,323.37222439981997,323.3524547996931,None,space,0.272178300190717,323.3524547996931,None,324.3546757897828,None,324.86778549989685,None,200,324.86778549989685,None,324.86778549989685,None,41,"[4.926587000023574, 3.6587441000156105, 6.830130400136113, 4.260428300127387, 3.1372040999121964, 10.600117300171405, 4.031299399677664, 4.760667099617422, 3.8669320000335574, 2.968038400169462, 3.111312299966812, 4.7192362998612225, 3.518540999852121, 2.744858399964869, 3.4388148998841643, 2.815760999917984, 7.273828099947423, 6.954484899993986, 9.343359000049531, 2.231115700211376, 3.3966342001222074, 7.054486299864948, 4.5959429000504315, 2.2275356999598444, 3.258609800133854, 3.12636849982664, 2.165680699981749, 4.341372599825263, 7.226951199583709, 7.065196800045669, 4.044645399786532, 3.088398799765855, 4.7316575003787875, 7.483609399758279, 4.870948300231248, 2.4726919000968337, 5.0957301002927125, 5.536004399880767, 4.124007500242442, 4.348896199837327, 2.0052412999793887]","[4.926606100052595, 3.6587633001618087, 6.830147400032729, 4.260447300039232, 3.137223199941218, 10.600136400200427, 4.031315499916673, 4.760686099994928, 3.8669516001828015, 2.9680703999474645, 3.111328999977559, 4.719254700001329, 3.518559199757874, 2.7448761998675764, 3.438829299993813, 2.815779499709606, 7.273848699871451, 6.954502999782562, 9.343377199955285, 2.2311344002373517, 3.396652899682522, 7.054505399893969, 4.595962500199676, 2.2275543003343046, 3.25862850015983, 3.126389999873936, 2.1656973003409803, 4.341391099616885, 7.2269697999581695, 7.065216499846429, 4.044663899578154, 3.088417099788785, 4.731673600152135, 7.483628099784255, 4.870966000016779, 2.4727135002613068, 5.095749200321734, 5.536023899912834, 4.12402640003711, 4.3489147000946105, 2.0052609997801483]",681866,001,2023-11-09_22h14.33.699,tutorial7,2022.1.4,60.414017276154865,
