pos,corr_resp,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,
150,v,,,,,14,0,56,1,709.6878961999901,710.687977500027,710.687977500027,710.687977500027,710.687977500027,710.7211599000148,711.6867121999967,711.6867121999967,v,1,0.5726451000082307,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
50,c,,,,,14,1,57,2,712.3046059000189,713.3188900999958,713.3188900999958,713.3188900999958,713.3188900999958,713.3188900999958,714.3176498999819,714.3176498999819,c,1,0.44422219996340573,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
150,v,,,,,14,2,58,1,714.816565199988,715.8162113999715,715.8162113999715,715.8162113999715,715.8162113999715,715.8495854000212,716.8323442999972,716.8323442999972,v,1,0.6645811999915168,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
150,v,,,,,14,3,59,1,717.5305371999857,718.5304400000023,718.5304400000023,718.5304400000023,718.5304400000023,718.5635070999851,719.5296024000272,719.5296024000272,v,1,0.40197589999297634,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
-50,x,,,,,15,0,60,0,719.9949653000222,720.9946986999712,720.9946986999712,720.9946986999712,720.9946986999712,721.0280105000129,721.994057599979,721.994057599979,x,1,0.8431977999862283,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
150,v,,,,,15,1,61,1,722.8780154000269,723.891978700005,723.891978700005,723.891978700005,723.891978700005,723.891978700005,724.9077912999783,724.9077912999783,v,1,0.7929701999528334,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
150,v,,,,,15,2,62,1,725.7401778000058,726.739534399996,726.739534399996,726.739534399996,726.739534399996,726.7727675000206,727.7386286000255,727.7386286000255,v,1,0.4581301999860443,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
-50,x,,,,,15,3,63,0,728.2372114000027,729.2371436000103,729.2371436000103,729.2371436000103,729.2371436000103,729.2703306999756,730.2360996999778,730.2360996999778,x,1,0.49221350002335384,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
150,v,,,,,16,0,64,1,730.7684878999717,731.7680031000054,731.7680031000054,731.7680031000054,731.7680031000054,731.8011385999853,732.767251799989,732.767251799989,v,1,0.4269988999585621,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
150,v,,,,,16,1,65,1,733.2185656999936,734.2322716999915,734.2322716999915,734.2322716999915,734.2322716999915,734.2322716999915,735.23156320001,735.23156320001,v,1,0.5289873000001535,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
-150,z,,,,,16,2,66,3,735.797293599986,736.7965809999732,736.7965809999732,736.7965809999732,736.7965809999732,736.8298636000254,737.7955969999894,737.7955969999894,z,1,0.46858839999185875,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
-150,z,,,,,16,3,67,3,738.3278717999929,739.3277450000169,739.3277450000169,739.3277450000169,739.3277450000169,739.3609322999837,740.3269007999916,740.3269007999916,z,1,0.5246015000157058,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
150,v,,,,,17,0,68,1,740.8921213999856,741.8918637000024,741.8918637000024,741.8918637000024,741.8918637000024,741.9251693999977,742.8910387000069,742.8910387000069,v,1,0.5943434000364505,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
150,v,,,,,17,1,69,1,743.5229734000168,744.5226527000195,744.5226527000195,744.5226527000195,744.5226527000195,744.5561985999811,745.521796200017,745.521796200017,v,1,0.4848943999968469,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
-150,z,,,,,17,2,70,3,746.0705711999908,747.0702578999917,747.0702578999917,747.0702578999917,747.0702578999917,747.103471999988,748.0693196000066,748.0693196000066,z,1,0.4778651999658905,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
150,v,,,,,17,3,71,1,748.5877237999812,749.601346099982,749.601346099982,749.601346099982,749.601346099982,749.601346099982,750.600505999988,750.600505999988,v,1,0.4225385999889113,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
150,v,,,,,18,0,72,1,751.0665511999978,752.0655582000036,752.0655582000036,752.0655582000036,752.0655582000036,752.0991505000275,753.0814723999938,753.0814723999938,v,1,0.48579679999966174,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
-150,z,,,,,18,1,73,3,753.6135001999792,754.6135550999898,754.6135550999898,754.6135550999898,754.6135550999898,754.6465424000053,755.6123838999774,755.6123838999774,z,1,0.8904000000329688,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
50,c,,,,,18,2,74,2,756.5443841000088,757.5438247999991,757.5438247999991,757.5438247999991,757.5438247999991,757.5770494000171,758.5429332000203,758.5429332000203,v,0,0.5015651999856345,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
50,c,,,,,18,3,75,2,759.1084161999752,760.1087347000139,760.1087347000139,760.1087347000139,760.1087347000139,760.14162509999,761.1238256000215,761.1238256000215,c,1,0.7653306999709457,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
150,v,,,,,19,0,76,1,761.9229379000026,762.9223638999974,762.9223638999974,762.9223638999974,762.9223638999974,762.9553577000042,763.9214561000117,763.9214561000117,v,1,0.45389619999332353,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
-150,z,,,,,19,1,77,3,764.4201580000226,765.4202559000114,765.4202559000114,765.4202559000114,765.4202559000114,765.4531171999988,766.4203452999936,766.4203452999936,z,1,0.5628711999743246,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
-50,x,,,,,19,2,78,0,767.0177822000114,768.017287500028,768.017287500028,768.017287500028,768.017287500028,768.0505601000041,769.0164477999788,769.0164477999788,x,1,0.6692677999963053,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
-150,z,,,,,19,3,79,3,769.7484411000041,770.7482125000097,770.7482125000097,770.7482125000097,770.7482125000097,770.7812236999744,771.7478768000146,771.7478768000146,z,1,0.4884234999772161,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
150,v,,,,,20,0,80,1,772.2800771999755,773.2790613999823,773.2790613999823,773.2790613999823,773.2790613999823,773.312269099988,774.2785067000077,774.2785067000077,v,1,0.5161966999876313,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
150,v,,,,,20,1,81,1,774.8439577000099,775.8436864999821,775.8436864999821,775.8436864999821,775.8436864999821,775.8753009000211,776.8424226000207,776.8424226000207,v,1,0.8027366999885999,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
-50,x,,,,,20,2,82,0,777.7076697999728,778.7072324000183,778.7072324000183,778.7072324000183,778.7072324000183,778.7409140000236,779.70680059999,779.70680059999,x,1,1.1002154999878258,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
-150,z,,,,,20,3,83,3,780.8713235000032,781.8712475000066,781.8712475000066,781.8712475000066,781.8712475000066,781.9045263999724,782.8704663999961,782.8704663999961,z,1,0.5864481999888085,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
150,v,,,,,21,0,84,1,783.5025029000244,784.5017842000234,784.5017842000234,784.5017842000234,784.5017842000234,784.5355146999937,785.5177450000192,785.5177450000192,v,1,0.42335840000305325,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
-150,z,,,,,21,1,85,3,785.9841516999877,786.983137400006,786.983137400006,786.983137400006,786.983137400006,787.016455999983,787.9819562999764,787.9819562999764,z,1,0.48557780002010986,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
-150,z,,,,,21,2,86,3,788.5143905999721,789.5141810000059,789.5141810000059,789.5141810000059,789.5141810000059,789.54709800001,790.5129023999907,790.5129023999907,z,1,0.8266404999885708,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
50,c,,,,,21,3,87,2,791.3782549999887,792.3778695000219,792.3778695000219,792.3778695000219,792.3778695000219,792.4115435000276,793.376574199996,793.376574199996,c,1,0.8962856999714859,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
150,v,,,,,22,0,88,1,794.3094708999852,795.30848409998,795.30848409998,795.30848409998,795.30848409998,795.3418709000107,796.3075963999727,796.3075963999727,v,1,0.528436699998565,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
50,c,,,,,22,1,89,2,796.8733760999748,797.8725755999913,797.8725755999913,797.8725755999913,797.8725755999913,797.9063710999908,798.8717247999739,798.8717247999739,c,1,0.46755649999249727,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
-50,x,,,,,22,2,90,0,799.4039499000064,800.4038708999869,800.4038708999869,800.4038708999869,800.4038708999869,800.437396000023,801.4027647000039,801.4027647000039,x,1,0.7109658000408672,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
150,v,,,,,22,3,91,1,802.1539952000021,803.167832200008,803.167832200008,803.167832200008,803.167832200008,803.167832200008,804.1665599999833,804.1665599999833,v,1,0.48290979996090755,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
-50,x,,,,,23,0,92,0,804.6994853999931,805.699011699995,805.699011699995,805.699011699995,805.699011699995,805.7322294000187,806.6977695000242,806.6977695000242,x,1,0.4118259000242688,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
150,v,,,,,23,1,93,1,807.1634806999937,808.1631076000049,808.1631076000049,808.1631076000049,808.1631076000049,808.1966931999777,809.1623644999927,809.1623644999927,v,1,0.6420975999790244,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
50,c,,,,,23,2,94,2,809.8609565999941,810.8607125999988,810.8607125999988,810.8607125999988,810.8607125999988,810.8937988000107,811.8602072999929,811.8602072999929,c,1,0.5682873000041582,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
-50,x,,,,,23,3,95,0,812.4917802999844,813.4916859000223,813.4916859000223,813.4916859000223,813.4916859000223,813.524605499988,814.5072673999821,814.5072673999821,c,0,0.7107224999926984,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
-50,x,,,,,24,0,96,0,815.2581364000216,816.2728118000086,816.2728118000086,816.2728118000086,816.2728118000086,816.2728118000086,817.2712079000194,817.2712079000194,x,1,0.4158315000240691,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
-50,x,,,,,24,1,97,0,817.7368979000021,818.7363860000041,818.7363860000041,818.7363860000041,818.7363860000041,818.7696777000092,819.7355580999865,819.7355580999865,x,1,0.5325627999845892,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
50,c,,,,,24,2,98,2,820.3015348999761,821.3009542999789,821.3009542999789,821.3009542999789,821.3009542999789,821.3340202000109,822.3165369000053,822.3165369000053,c,1,0.496660599950701,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
-150,z,,,,,24,3,99,3,822.848832299991,823.8487342000008,823.8487342000008,823.8487342000008,823.8487342000008,823.8816780999769,824.8474680000218,824.8474680000218,z,1,1.8076363000436686,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
-50,x,,,,,25,0,100,0,826.711743300024,827.6955398999853,827.6955398999853,827.6955398999853,827.6955398999853,827.7122621000162,828.710688000021,828.710688000021,x,1,0.5022825000341982,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
150,v,,,,,25,1,101,1,829.261919600016,830.2757760999957,830.2757760999957,830.2757760999957,830.2757760999957,830.2757760999957,831.2750746000092,831.2750746000092,v,1,0.4604222999769263,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
-50,x,,,,,25,2,102,0,831.7737235000241,832.7736010000226,832.7736010000226,832.7736010000226,832.7736010000226,832.8067611000151,833.7724372000084,833.7724372000084,x,1,0.4402694999589585,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
-50,x,,,,,25,3,103,0,834.2571032000124,835.271335700003,835.271335700003,835.271335700003,835.271335700003,835.271335700003,836.2702893000096,836.2702893000096,x,1,0.4717670999816619,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
-50,x,,,,,26,0,104,0,836.7857538000098,837.7855374999926,837.7855374999926,837.7855374999926,837.7855374999926,837.8186816999805,838.7845950999763,838.7845950999763,x,1,0.5431169999646954,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
150,v,,,,,26,1,105,1,839.3690552000189,840.3827181999804,840.3827181999804,840.3827181999804,840.3827181999804,840.3827181999804,841.3822228999925,841.3822228999925,v,1,0.8828254999825731,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
-50,x,,,,,26,2,106,0,842.3139032999752,843.3136212999816,843.3136212999816,843.3136212999816,843.3136212999816,843.3468401000137,844.3293069999781,844.3293069999781,x,1,0.6840210999944247,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
-50,x,,,,,26,3,107,0,845.0637801000266,846.0776607000153,846.0776607000153,846.0776607000153,846.0776607000153,846.0776607000153,847.0771456999937,847.0771456999937,x,1,0.4602545999805443,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
150,v,,,,,27,0,108,1,847.5760330000194,848.5752647999907,848.5752647999907,848.5752647999907,848.5752647999907,848.6086220999714,849.5743910999736,849.5743910999736,v,1,0.5217434000223875,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
150,v,,,,,27,1,109,1,850.1257442000206,851.1398323000176,851.1398323000176,851.1398323000176,851.1398323000176,851.1398323000176,852.1387343999813,852.1387343999813,v,1,0.5013314000098035,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
-150,z,,,,,27,2,110,3,852.7046598999877,853.7038757000118,853.7038757000118,853.7038757000118,853.7038757000118,853.7371169999824,854.7192036000197,854.7192036000197,z,1,0.6437807999900542,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
-150,z,,,,,27,3,111,3,855.4183239000267,856.4179048999795,856.4179048999795,856.4179048999795,856.4179048999795,856.4513859999715,857.4173006999772,857.4173006999772,z,1,0.5008865999989212,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
-150,z,,,,,28,0,112,3,857.9683378000045,858.9822487999918,858.9822487999918,858.9822487999918,858.9822487999918,858.9822487999918,859.9811886000098,859.9811886000098,z,1,0.5439923999947496,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
50,c,,,,,28,1,113,2,860.5660969999735,861.5801359000034,861.5801359000034,861.5801359000034,861.5801359000034,861.5801359000034,862.5786702000187,862.5786702000187,c,1,0.4450852000154555,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
-150,z,,,,,28,2,114,3,863.0779197000084,864.0775624000235,864.0775624000235,864.0775624000235,864.0775624000235,864.1107904000091,865.0765087999753,865.0765087999753,z,1,0.4557795000146143,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
150,v,,,,,28,3,115,1,865.5758452999871,866.5751139000058,866.5751139000058,866.5751139000058,866.5751139000058,866.6093071000068,867.5745280000265,867.5745280000265,v,1,0.5910097999731079,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
-150,z,,,,,29,0,116,3,868.2070827999851,869.2067041000118,869.2067041000118,869.2067041000118,869.2067041000118,869.2392478000256,870.2051081000245,870.2051081000245,z,1,0.48292869998840615,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
-150,z,,,,,29,1,117,3,870.7374051000224,871.7369976000045,871.7369976000045,871.7369976000045,871.7369976000045,871.770505100023,872.7360580000095,872.7360580000095,z,1,0.4730565999634564,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
-150,z,,,,,29,2,118,3,873.254001000023,874.2681359000271,874.2681359000271,874.2681359000271,874.2681359000271,874.2681359000271,875.284007499984,875.284007499984,z,1,0.5118208000203595,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
-50,x,,,,,29,3,119,0,875.835039699974,876.8493103000219,876.8493103000219,876.8493103000219,876.8493103000219,876.8493103000219,877.848347000021,877.848347000021,x,1,0.7623258999665268,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
50,c,,,,,30,0,120,2,878.6470552000101,879.6463305000216,879.6463305000216,879.6463305000216,879.6463305000216,879.6796366000199,880.6452684000251,880.6452684000251,c,1,0.5185557000222616,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
50,c,,,,,30,1,121,2,881.2108467000071,882.2109348999802,882.2109348999802,882.2109348999802,882.2109348999802,882.2441353999893,883.2265194000211,883.2265194000211,c,1,0.5030705000390299,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
-150,z,,,,,30,2,122,3,883.7921654999955,884.7914902999764,884.7914902999764,884.7914902999764,884.7914902999764,884.8248276999802,885.7902696999954,885.7902696999954,z,1,0.4770719999796711,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
-150,z,,,,,30,3,123,3,886.3228767000255,887.3223548000096,887.3223548000096,887.3223548000096,887.3223548000096,887.355776100012,888.321707999974,888.321707999974,z,1,0.5571540000382811,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
50,c,,,,,31,0,124,2,888.9203501999727,889.920539600018,889.920539600018,889.920539600018,889.920539600018,889.9537669999991,890.918898999982,890.918898999982,c,1,0.4840449999901466,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
-150,z,,,,,31,1,125,3,891.4512971999939,892.450642700016,892.450642700016,892.450642700016,892.450642700016,892.484363000025,893.4668044000282,893.4668044000282,z,1,0.6068650999804959,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
50,c,,,,,31,2,126,2,894.1321389999939,895.1318058000179,895.1318058000179,895.1318058000179,895.1318058000179,895.1650079999818,896.1309367999784,896.1309367999784,c,1,0.39670029998524114,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
-150,z,,,,,31,3,127,3,896.5633922999841,897.5630877999938,897.5630877999938,897.5630877999938,897.5630877999938,897.5965318999952,898.5619097999879,898.5619097999879,z,1,0.42128869995940477,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
-150,z,,,,,32,0,128,3,899.0276147000259,900.0275630999822,900.0275630999822,900.0275630999822,900.0275630999822,900.0604547000257,901.0262849999708,901.0262849999708,z,1,0.6958152999868616,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
150,v,,,,,32,1,129,1,901.7587258999702,902.75810430001,902.75810430001,902.75810430001,902.75810430001,902.7913362000254,903.7573307999992,903.7573307999992,v,1,0.5094971000216901,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
150,v,,,,,32,2,130,1,904.3230083999806,905.3222885999712,905.3222885999712,905.3222885999712,905.3222885999712,905.3556502999854,906.3213010000181,906.3213010000181,v,1,0.509648599952925,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
-50,x,,,,,32,3,131,0,906.8878638999886,907.8866544999764,907.8866544999764,907.8866544999764,907.8866544999764,907.9200536999851,908.8857148999814,908.8857148999814,x,1,0.5249547000275925,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
50,c,,,,,33,0,132,2,909.4519850999932,910.4507467999938,910.4507467999938,910.4507467999938,910.4507467999938,910.4839216999826,911.4498471000115,911.4498471000115,c,1,0.4473481000168249,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
-50,x,,,,,33,1,133,0,911.9500118999858,912.9486735999817,912.9486735999817,912.9486735999817,912.9486735999817,912.9819354999927,913.9473929000087,913.9473929000087,z,0,0.5175263999844901,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
-150,z,,,,,33,2,134,3,914.5137800999801,915.5129306999734,915.5129306999734,915.5129306999734,915.5129306999734,915.5461067999713,916.5119491000078,916.5119491000078,z,1,0.5708234999910928,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
50,c,,,,,33,3,135,2,917.1445818999782,918.1437345999875,918.1437345999875,918.1437345999875,918.1437345999875,918.1771513000131,919.1426078000222,919.1426078000222,c,1,0.8478965000249445,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
-50,x,,,,,34,0,136,0,920.042126299988,921.0407944999752,921.0407944999752,921.0407944999752,921.0407944999752,921.0740148000186,922.0402208999731,922.0402208999731,x,1,0.6950434999889694,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
50,c,,,,,34,1,137,2,922.7727758000256,923.7717374999775,923.7717374999775,923.7717374999775,923.7717374999775,923.8049133999739,924.7709390000091,924.7709390000091,c,1,0.503083500021603,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
50,c,,,,,34,2,138,2,925.3367219999782,926.3362221000134,926.3362221000134,926.3362221000134,926.3362221000134,926.3694503000006,927.3517408000189,927.3517408000189,c,1,1.0311441000085324,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
-50,x,,,,,34,3,139,0,928.4176711000036,929.4167044999776,929.4167044999776,929.4167044999776,929.4167044999776,929.4497853000066,930.4157952999813,930.4157952999813,x,1,0.4583713000174612,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
150,v,,,,,35,0,140,1,930.9148594000144,931.9140033000149,931.9140033000149,931.9140033000149,931.9140033000149,931.9477561999811,932.9135432000039,932.9135432000039,v,1,0.3934737999807112,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
-50,x,,,,,35,1,141,0,933.3462275000056,934.3450626999838,934.3450626999838,934.3450626999838,934.3450626999838,934.3787486000219,935.3444184000255,935.3444184000255,x,1,0.5309764000121504,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
150,v,,,,,35,2,142,1,935.91044279997,936.9097351999953,936.9097351999953,936.9097351999953,936.9097351999953,936.9428414999857,937.908838399977,937.908838399977,v,1,0.3953435000148602,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
50,c,,,,,35,3,143,2,938.3414640999981,939.3407605999964,939.3407605999964,939.3407605999964,939.3407605999964,939.373752399988,940.3563131000265,940.3563131000265,c,1,1.5789494999917224,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
-150,z,,,,,36,0,144,3,941.9877505999757,942.9870678000152,942.9870678000152,942.9870678000152,942.9870678000152,943.0203353000106,944.0023400000064,944.0023400000064,z,1,0.7170118000358343,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
-50,x,,,,,36,1,145,0,944.7687059000018,945.7677352000028,945.7677352000028,945.7677352000028,945.7677352000028,945.8014088000054,946.7670394000015,946.7670394000015,x,1,0.42760899994755164,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
50,c,,,,,36,2,146,2,947.2331464000163,948.2329253000207,948.2329253000207,948.2329253000207,948.2329253000207,948.2653879999998,949.231554500002,949.231554500002,c,1,0.4792392999515869,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
50,c,,,,,36,3,147,2,949.7644222999807,950.763366899977,950.763366899977,950.763366899977,950.763366899977,950.7968575999839,951.7626942999777,951.7626942999777,c,1,0.5117724000010639,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
-50,x,,,,,37,0,148,0,952.3283656000276,953.3276798999868,953.3276798999868,953.3276798999868,953.3276798999868,953.3607345999917,954.3269107000087,954.3269107000087,x,1,0.709649599972181,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
-150,z,,,,,37,1,149,3,955.0922708999715,956.0913468999788,956.0913468999788,956.0913468999788,956.0913468999788,956.1246869000024,957.0918421000242,957.0918421000242,z,1,0.49377450003521517,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
-50,x,,,,,37,2,150,0,957.6236391999992,958.6223371999804,958.6223371999804,958.6223371999804,958.6223371999804,958.6555409000139,959.6217399999732,959.6217399999732,x,1,0.6681240000179969,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
150,v,,,,,37,3,151,1,960.3388641999918,961.3367192000151,961.3367192000151,961.3367192000151,961.3367192000151,961.3696370000253,962.3521242000279,962.3521242000279,v,1,0.5443393999594264,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
150,v,,,,,38,0,152,1,962.9514776999713,963.951067499991,963.951067499991,963.951067499991,963.951067499991,963.9843128999928,964.966442200006,964.966442200006,v,1,0.521889999974519,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
-150,z,,,,,38,1,153,3,965.5329220999847,966.5315983999753,966.5315983999753,966.5315983999753,966.5315983999753,966.5650044999784,967.531008400023,967.531008400023,z,1,0.4501622000243515,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
50,c,,,,,38,2,154,2,968.0304521999788,969.0301169999875,969.0301169999875,969.0301169999875,969.0301169999875,969.062556400022,970.0285672000027,970.0285672000027,c,1,0.3042130999965593,None,400trials,001,2023-10-17_19h33.01.535,sequentialearning,2023.1.3,60.10995313077554,
